,,x,y,uuid,Seat_ID
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E21,598.0916381835941,-1228.5394042968746,d9dc6a72-481d-dc6d-bf52-9faca1d01031,E21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E22,617.9916381835938,-1228.5394042968746,ef6c48aa-7be3-279a-98d5-a456dd254f6f,E22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E23,637.9916381835938,-1228.5394042968746,7896ebac-06b0-ccf2-5d80-83e6e2864a6e,E23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E24,657.9916381835938,-1228.5394042968746,556e464a-29d8-9d09-0f2a-d60b5db2072c,E24
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E25,677.9916381835938,-1228.5394042968746,53ed9bc9-58cc-bcd6-3db6-74a64060f0aa,E25
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E26,697.9916381835938,-1228.5394042968746,802b5f24-2d9c-f350-435e-28e313b1fffb,E26
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E27,717.9916381835938,-1228.5394042968746,30622c6b-89f0-f230-87fc-b5610d62b239,E27
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E28,737.9916381835938,-1228.5394042968746,745b6ede-0676-91e3-f048-016b1d61a7bc,E28
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E29,757.8916381835934,-1228.5394042968746,f62b2e61-01ec-fda1-b4c8-92037d745427,E29
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E30,777.8916381835934,-1228.5394042968746,42c69f47-0e9f-7766-4207-939071178809,E30
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E31,797.8916381835934,-1228.5394042968746,63748eb9-71ca-b80c-9c0c-e15abddaf03c,E31
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P32,900.2916381835939,-1028.0394042968746,d53eab28-5312-f3f2-50f1-bbcc7295f4d4,P32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P33,920.291638183594,-1028.0394042968746,9f8cdf0d-2274-5a48-fcd3-a9e756052365,P33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P34,940.291638183594,-1028.0394042968746,c5ed991a-99ad-d2dd-6a1b-0fc802750961,P34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P35,960.291638183594,-1028.0394042968746,86e237fd-351f-b30a-c496-f7f3fe7cf78d,P35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P36,980.1916381835936,-1028.0394042968746,268c2424-aaa7-a356-6dcd-e5a10e89d3be,P36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P37,1000.1916381835936,-1028.0394042968746,fd1cb9fc-af37-3cc6-044b-56d1f81def1f,P37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P38,1020.1916381835936,-1028.0394042968746,6eb9d458-be7c-389a-e8c0-5d83674427ba,P38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P39,1040.1916381835936,-1028.0394042968746,8b3c666d-1d2a-3994-14b4-23dfbc9f388d,P39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P40,1060.1916381835936,-1028.0394042968746,9cf2f459-8eb1-1c40-315c-9f6270ba9393,P40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P41,1080.1916381835936,-1028.0394042968746,d5698bf5-2c16-472d-8aff-d9fb213e3606,P41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P42,1100.1916381835936,-1028.0394042968746,32b868ef-59e7-59c1-4d50-ef6b85971c93,P42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P43,1120.091638183594,-1028.0394042968746,95532adb-2fb5-ea5c-365e-890384764ed4,P43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P44,1140.091638183594,-1028.0394042968746,9b9f4880-c2b4-ed8f-f504-7bc814ac4116,P44
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P45,1160.091638183594,-1028.0394042968746,bd27ab3c-09c3-4a35-2396-d90028d8d057,P45
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-P46,1180.091638183594,-1028.0394042968746,f59fe110-27e9-aca4-bc77-0b01422e37ae,P46
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O32,900.9916381835938,-1048.0394042968746,05a455cc-d975-b687-1b30-4b890096c22d,O32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O33,920.9916381835938,-1048.0394042968746,05cc1860-a3bf-e794-139e-472d91ee0ed9,O33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O34,940.9916381835938,-1048.0394042968746,0f78693a-bc20-07ff-dc03-c1298f3b9754,O34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O35,960.9916381835938,-1048.0394042968746,496adb81-f4db-f3c8-36ed-9e8ad56310dc,O35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O36,980.8916381835934,-1048.0394042968746,9310167b-613f-1da6-33ca-2c38bf26c061,O36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O37,1000.8916381835934,-1048.0394042968746,c4273a69-dc69-4214-0f8d-316b2ac08c92,O37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O38,1020.8916381835934,-1048.0394042968746,907db45b-70dc-fc82-22f4-16d96afb3daa,O38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O39,1040.8916381835934,-1048.0394042968746,3e6a318c-f57e-57a5-ddda-d2edcbff0bf1,O39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O40,1060.8916381835934,-1048.0394042968746,2009a722-4df4-fae8-a592-4edddfd74850,O40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O41,1080.8916381835934,-1048.0394042968746,8c204488-4db9-80b4-074c-7c01a027eb1f,O41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O42,1100.8916381835934,-1048.0394042968746,222576eb-5e72-ce55-5103-695eaf751ca1,O42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O43,1120.791638183594,-1048.0394042968746,a0b2872d-ec25-291f-941e-5f60e7373695,O43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O44,1140.791638183594,-1048.0394042968746,56e31e66-0a6f-adc3-8fed-7cdce571e528,O44
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O45,1160.791638183594,-1048.0394042968746,8775e2c5-6711-44a9-80bb-013c92b7c931,O45
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-O46,1180.791638183594,-1048.0394042968746,68649dca-6daa-bf77-f937-1b22bb6caf0b,O46
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N32,902.291638183594,-1068.0394042968746,6e86ebda-6a75-ff96-c45f-f5d5806a93c0,N32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N33,922.291638183594,-1068.0394042968746,a7a04fa8-bb27-e7bd-6553-27ceed21037c,N33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N34,942.291638183594,-1068.0394042968746,ba4993c3-a2fb-a1bb-bd67-ec72395c19a4,N34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N35,962.291638183594,-1068.0394042968746,1e8489e5-9d84-4e5a-70fe-e982bebb7791,N35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N36,982.1916381835936,-1068.0394042968746,39b13062-c722-7f4c-f93e-79708e292b43,N36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N37,1002.1916381835936,-1068.0394042968746,f2c78720-83cc-1ea2-4539-8d178f5293b0,N37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N38,1022.1916381835936,-1068.0394042968746,df0bad63-366e-dd5b-3640-48a3b55c096a,N38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N39,1042.1916381835936,-1068.0394042968746,aa3e2779-1795-1958-f9f0-c014dc7ad44c,N39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N40,1062.1916381835936,-1068.0394042968746,1fb12b55-d2ce-f2b4-850b-21c27acbc245,N40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N41,1082.1916381835936,-1068.0394042968746,77c90804-db74-e977-c7e3-d98f8d7e019e,N41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N42,1102.1916381835936,-1068.0394042968746,a72eb75d-2c41-d5fc-d298-80dd57767bd3,N42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N43,1122.091638183594,-1068.0394042968746,4bfb8128-92ed-ea73-741e-23d0def6086a,N43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N44,1142.091638183594,-1068.0394042968746,f9d6de32-90fa-de57-9b1f-420d463f2e44,N44
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N45,1162.091638183594,-1068.0394042968746,8a5f2bde-f34e-c5d5-b2e4-e312b79239fb,N45
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-N46,1182.091638183594,-1068.0394042968746,fee14b54-e9a2-454e-0a7a-380acfed849c,N46
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-C32,904.291638183594,-1267.0394042968746,f519e514-fba1-1e6a-1417-f4c13b75c679,C32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-C33,924.291638183594,-1267.0394042968746,0313676d-9c6e-cf33-7a86-c8e8aa6fac41,C33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-C34,944.291638183594,-1267.0394042968746,9152fd1d-f678-c018-dc93-8fa2ce382d68,C34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-C35,964.291638183594,-1267.0394042968746,7d90cfb4-682c-b4a0-1062-ab4fa0c62974,C35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-C36,984.1916381835936,-1267.0394042968746,b2680082-bf3c-1140-ff21-ddbc296bd4f1,C36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-C37,1004.1916381835936,-1267.0394042968746,c2ac4b93-1bb0-495e-b54c-34c50f57d96e,C37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M32,903.291638183594,-1088.0394042968746,d21c3e03-5523-cd7f-e56b-5ba10d0e9914,M32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M33,923.291638183594,-1088.0394042968746,7937eb88-63c8-9098-8d74-64f86169b803,M33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M34,943.291638183594,-1088.0394042968746,4da0c030-ddb3-45ba-4f46-5b06adc85838,M34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M35,963.291638183594,-1088.0394042968746,91a10a34-0f56-5c8e-0112-a1c9f4193556,M35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M36,983.1916381835936,-1088.0394042968746,7c65c0b6-8159-36b2-1c3b-e9a5a3738311,M36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M37,1003.1916381835936,-1088.0394042968746,cbe7feca-63f2-7c76-62e5-674bd2402c32,M37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M38,1023.1916381835936,-1088.0394042968746,5ce83853-6881-eaeb-7027-242ebe09a033,M38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M39,1043.1916381835936,-1088.0394042968746,c48793f4-563f-0641-fe4e-4ec6eed7d281,M39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M40,1063.1916381835936,-1088.0394042968746,94150286-eac7-52c5-fa14-988a36dcb005,M40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M41,1083.1916381835936,-1088.0394042968746,a9e99662-e583-fe3a-8fa0-8a69c7d3008b,M41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M42,1103.1916381835936,-1088.0394042968746,b8343aaf-538c-210b-8d2e-9aeec24cb076,M42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M43,1123.091638183594,-1088.0394042968746,7097a260-a6b3-c5b9-16ed-c785adfaeb46,M43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M44,1143.091638183594,-1088.0394042968746,10d8248a-7805-7052-0b1b-ae8f3ed22fc8,M44
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-M45,1163.091638183594,-1088.0394042968746,10fa50bd-a32d-bb72-d711-645b9a02757f,M45
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E32,904.291638183594,-1228.0394042968746,9651d933-1dc3-e435-ef2c-9205310df74d,E32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E33,924.291638183594,-1228.0394042968746,85bc8473-b8f5-d981-5216-539032286487,E33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E34,944.291638183594,-1228.0394042968746,226163c1-94c7-dadb-97a9-3c3c1b1d1add,E34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E35,964.291638183594,-1228.0394042968746,1c09e5b8-47de-050a-c35a-572c1fe045f6,E35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E36,984.1916381835936,-1228.0394042968746,3950ef00-ac74-5401-ddaf-8b1b7ac82982,E36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E37,1004.1916381835936,-1228.0394042968746,b35434d1-1d6b-df9e-dcf7-8d94049a15e3,E37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E38,1024.1916381835936,-1228.0394042968746,ace8bf83-3bd0-9960-797e-d1d2ddc3199b,E38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-E39,1044.1916381835936,-1228.0394042968746,42b125a5-7ef3-2714-4ac1-c6193b107760,E39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L32,904.291638183594,-1108.0394042968746,1c65ee45-44c3-4e67-71ec-b2abce8dadf2,L32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L33,924.291638183594,-1108.0394042968746,eca10986-9cad-3b5d-e97e-458125fdf068,L33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L34,944.291638183594,-1108.0394042968746,2a4ddcdc-beda-038a-140e-3d85954cf540,L34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L35,964.291638183594,-1108.0394042968746,fa42cb5c-a4b1-894c-113a-dcb755a035f3,L35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L36,984.1916381835936,-1108.0394042968746,71c88944-3019-bb31-c71b-46a427abf622,L36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L37,1004.1916381835936,-1108.0394042968746,306b33f6-68e4-1544-11ff-642b788ee8da,L37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L38,1024.1916381835936,-1108.0394042968746,1da9754d-8e25-5f6c-3148-a5ed225ff354,L38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L39,1044.1916381835936,-1108.0394042968746,a7a608eb-4d28-e240-89da-b6562a6981b7,L39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L40,1064.1916381835936,-1108.0394042968746,925c9d57-b21f-2fb8-fd79-61e7a0444556,L40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L41,1084.1916381835936,-1108.0394042968746,dbe651e2-6166-f076-63c8-cfd060c0d232,L41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L42,1104.1916381835936,-1108.0394042968746,d4f0611e-f0bb-1b5c-c9ea-31d8b6ce9bef,L42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L43,1124.091638183594,-1108.0394042968746,41aa9165-4c2a-728b-4a05-28debdf805b4,L43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L44,1144.091638183594,-1108.0394042968746,53b5bb9c-734c-cdec-e90b-129237efb7bc,L44
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-L45,1164.091638183594,-1108.0394042968746,1637a9b9-420f-a0c0-7393-ddf1e9453d46,L45
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K32,904.291638183594,-1128.0394042968746,f71256c2-eb41-aae3-8173-cf9dfe3a4838,K32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K33,924.291638183594,-1128.0394042968746,a87cd087-02e7-02e0-2ed2-193971b695f7,K33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K34,944.291638183594,-1128.0394042968746,7b78647d-ba13-5357-0541-3444404b2615,K34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K35,964.291638183594,-1128.0394042968746,a545d5ec-13a6-7990-8484-9fa938748a5e,K35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K36,984.1916381835936,-1128.0394042968746,ed315b63-f382-31e3-08e5-5445d2672923,K36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K37,1004.1916381835936,-1128.0394042968746,59dcae16-40ec-f993-73b6-406e2ffe252c,K37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K38,1024.1916381835936,-1128.0394042968746,bd81e239-2a6f-ef3b-5e77-74447139324f,K38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K39,1044.1916381835936,-1128.0394042968746,36fda3c8-b1d2-43e0-993d-faba0ee04f73,K39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K40,1064.1916381835936,-1128.0394042968746,5cf9b8db-c598-281a-304f-7e763936f519,K40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K41,1084.1916381835936,-1128.0394042968746,78453351-7dea-d833-1f5e-851ba0b845f9,K41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K42,1104.1916381835936,-1128.0394042968746,12081b9b-2b45-e90c-c2e2-20626e275e0a,K42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K43,1124.091638183594,-1128.0394042968746,1380ea2f-97fa-4b15-f1ee-bb4cd34e0d9e,K43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-K44,1144.091638183594,-1128.0394042968746,845b532c-7c83-c970-539e-194f3f41f910,K44
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J32,904.291638183594,-1148.0394042968746,b4cf368c-cfa9-b6be-aa0a-f3a5ecd7d5d3,J32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J33,924.291638183594,-1148.0394042968746,d57ba900-f01f-c98f-fb5a-ca03f664467f,J33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J34,944.291638183594,-1148.0394042968746,0d959202-9281-6855-e638-de7cb5b634b4,J34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J35,964.291638183594,-1148.0394042968746,d69e9e9a-eb53-d3a6-a42e-c3f5708c9e33,J35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J36,984.1916381835936,-1148.0394042968746,c147c56c-87b4-87d7-8c50-c6e38f1263c9,J36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J37,1004.1916381835936,-1148.0394042968746,28027acb-f4ad-14e2-fc9b-d3a982f52992,J37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J38,1024.1916381835936,-1148.0394042968746,0392f563-66d9-ad7b-5412-e8bf23e8a473,J38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J39,1044.1916381835936,-1148.0394042968746,16e4cb18-6f0d-1958-29c6-9ed08fc7ac57,J39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J40,1064.1916381835936,-1148.0394042968746,62838bf2-75d0-8b95-aa29-83ef378535e2,J40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J41,1084.1916381835936,-1148.0394042968746,fb781a05-6df8-5b30-d073-68ba4114c55b,J41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J42,1104.1916381835936,-1148.0394042968746,0867f743-cd02-07eb-77fc-595930dc2242,J42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-J43,1124.091638183594,-1148.0394042968746,69df96be-783b-2c5b-afa0-d1ec28bec61b,J43
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H32,905.091638183594,-1168.5394042968746,c2cdd53d-4d64-f66d-e1dd-898b687aa3ed,H32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H33,925.091638183594,-1168.5394042968746,712e1422-df67-ce8c-9da7-a89f23c29ca1,H33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H34,945.091638183594,-1168.5394042968746,1af3be75-ed20-af92-777f-d511f24ef804,H34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H35,965.091638183594,-1168.5394042968746,0c8156cd-b181-93f9-f5d1-ba750fdb0d57,H35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H36,984.9916381835938,-1168.5394042968746,d38ef348-a942-6f1c-4f00-470ed03ed7f5,H36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H37,1004.9916381835938,-1168.5394042968746,33739a0a-ad73-bfe1-4660-c67c40992b57,H37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H38,1024.9916381835938,-1168.5394042968746,cf9d2955-e3b7-7666-fee4-40f308f42292,H38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H39,1044.9916381835938,-1168.5394042968746,ee2d6dbb-1181-f8cd-d02f-6a9d4c06b7a3,H39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H40,1064.9916381835938,-1168.5394042968746,1ee1e1df-a525-957a-5644-23b07382505a,H40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H41,1084.9916381835938,-1168.5394042968746,a11e3f54-e472-18fd-ded4-c6f32f5a894a,H41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-H42,1104.9916381835938,-1168.5394042968746,768bd533-6e35-66ea-df5c-33700793cdfb,H42
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G32,904.291638183594,-1189.0394042968746,88cd907f-fff8-ef0d-39f2-7b17e63d4315,G32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G33,924.291638183594,-1189.0394042968746,a34267b5-f244-e165-1379-7cc199ba8599,G33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G34,944.291638183594,-1189.0394042968746,bee693b3-54c3-4d7a-1c2d-e94a7255620a,G34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G35,964.291638183594,-1189.0394042968746,1ae4a4d7-aade-835a-4119-24513f83e987,G35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G36,984.1916381835936,-1189.0394042968746,6913fbb3-cb7e-3da9-6311-30fb1a8426cb,G36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G37,1004.1916381835936,-1189.0394042968746,ead5b140-9c81-ed9f-0048-4676c16b1350,G37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G38,1024.1916381835936,-1189.0394042968746,c7d21d77-1671-656a-7d57-4451b4165b30,G38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G39,1044.1916381835936,-1189.0394042968746,545b43f5-d76b-eb48-854e-34deaba99f12,G39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G40,1064.1916381835936,-1189.0394042968746,919b0c8b-43fa-0bef-931a-d01aab956e42,G40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-G41,1084.1916381835936,-1189.0394042968746,669fe29d-d29b-2afb-5bea-ad69d819fb86,G41
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F32,903.291638183594,-1208.0394042968746,4c969a2a-adf5-4266-b500-40a21d8585fb,F32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F33,923.291638183594,-1208.0394042968746,85245679-4780-9ab3-79bc-6ba74a011ddf,F33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F34,943.291638183594,-1208.0394042968746,a2084f97-89f9-6a22-3105-d8586a7db579,F34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F35,963.291638183594,-1208.0394042968746,a322f2d0-b380-b5a2-38f4-7d8f49591608,F35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F36,983.1916381835936,-1208.0394042968746,66b65a00-9992-0a70-1763-1db3020eda72,F36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F37,1003.1916381835936,-1208.0394042968746,2fd4c75e-eacc-e58f-8b94-b38c0b47b52f,F37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F38,1023.1916381835936,-1208.0394042968746,582552ea-f15b-30b8-1134-4d65e122091d,F38
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F39,1043.1916381835936,-1208.0394042968746,1c2bd1dd-8a68-3863-b5d9-2ef83ef539f2,F39
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-F40,1063.1916381835936,-1208.0394042968746,1f7be2fb-96f9-81ba-10ff-fe3778d0c977,F40
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-D32,904.291638183594,-1248.0394042968746,1c6ddcb2-f43a-634b-911d-d6d96754fcdc,D32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-D33,924.291638183594,-1248.0394042968746,d697c3f9-2db2-97eb-42a8-8ef169f2ba3b,D33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-D34,944.291638183594,-1248.0394042968746,aab34bff-adf7-09d2-23f0-2e74b1f76baf,D34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-D35,964.291638183594,-1248.0394042968746,f9241a8f-37ed-6fc2-6d3e-69f64c6639c1,D35
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-D36,984.1916381835936,-1248.0394042968746,7074e865-3ebd-76d7-3329-301688580044,D36
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-D37,1004.1916381835936,-1248.0394042968746,b9890ccb-e880-1cc0-569f-afbcec456ed4,D37
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-B32,904.291638183594,-1288.0394042968746,51c6989f-5cc1-9966-5784-a0d6582733a4,B32
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-B33,924.291638183594,-1288.0394042968746,fb894076-d97d-e8c9-ee9a-55fddd1c95fc,B33
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-B34,944.291638183594,-1288.0394042968746,fe75e8d0-faf9-2cfb-26a5-a9944b49da2d,B34
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-B35,964.291638183594,-1288.0394042968746,733032e0-5a11-cc49-6212-142142613602,B35
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-G18,465.49163818359375,-402.23940429687536,f6bf0ef3-1bbd-1dfc-feb8-06f693099b3f,G18
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-G19,485.49163818359375,-402.23940429687536,891d939a-7f8d-2ac5-6e32-87b8c810eb59,G19
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-O6,225.4916381835937,-262.2394042968749,f86ae3fc-8138-d946-07a3-15ffdcb3f61c,O6
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-O7,245.4916381835937,-262.2394042968749,1ab06a9f-cd3d-d963-f434-85be48ead56a,O7
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-O8,265.4916381835937,-262.2394042968749,07027f77-fec3-8d14-1fa7-9dbbcbede020,O8
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-O9,285.4916381835937,-262.2394042968749,1248114e-35e3-6f1c-7a6d-db2903fd2c07,O9
seats,C2A9C619-5790-4F78-936D-C78FDF9040E3-O10,305.39163818359384,-262.2394042968749,e73ed006-7175-5ba1-dd51-23f4ce4d488b,O10
